match_id,minute,home_team,away_team,home_score,away_score,goal_difference,home_xg_pre,away_xg_pre,home_recent_momentum,away_recent_momentum,momentum_diff,home_red_card,away_red_card,time_remaining,total_goals_so_far,label_next_goal_15min,label_final_outcome,label_total_goals
M0002,55,Aston_Villa,Brighton,1,1,0,1.0388475836431226,0.8481412639405206,1,0,1,0,0,35,2,1,0,4
M0002,60,Aston_Villa,Brighton,2,2,0,1.0388475836431226,0.8481412639405206,2,2,0,0,1,30,4,0,0,4
M0002,65,Aston_Villa,Brighton,2,2,0,1.0388475836431226,0.8481412639405206,1,2,-1,0,1,25,4,0,0,4
M0002,70,Aston_Villa,Brighton,2,2,0,1.0388475836431226,0.8481412639405206,1,0,1,0,1,20,4,0,0,4
M0002,75,Aston_Villa,Brighton,2,2,0,1.0388475836431226,0.8481412639405206,0,0,0,0,1,15,4,0,0,4
M0002,80,Aston_Villa,Brighton,2,2,0,1.0388475836431226,0.8481412639405206,0,0,0,0,1,10,4,0,0,4
M0002,85,Aston_Villa,Brighton,2,2,0,1.0388475836431226,0.8481412639405206,0,0,0,0,1,5,4,0,0,4
M0003,0,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,0,90,0,0,-1,1
M0003,5,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,0,85,0,0,-1,1
M0003,10,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,0,80,0,0,-1,1
M0003,15,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,0,75,0,0,-1,1
M0003,20,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,0,70,0,0,-1,1
M0003,25,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,1,-1,0,1,65,0,0,-1,1
M0003,30,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,1,-1,0,1,60,0,0,-1,1
M0003,35,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,1,55,0,0,-1,1
M0003,40,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,1,50,0,0,-1,1
M0003,45,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,1,45,0,0,-1,1
M0003,50,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,1,40,0,0,-1,1
M0003,55,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,1,35,0,0,-1,1
M0003,60,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,1,30,0,0,-1,1
M0003,65,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,1,25,0,0,-1,1
M0003,70,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,1,20,0,0,-1,1
M0003,75,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,1,15,0,1,-1,1
M0003,80,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,1,10,0,1,-1,1
M0003,85,Brighton,Chelsea,0,0,0,0.8253066914498143,0.9635687732342008,0,0,0,0,1,5,0,1,-1,1
M0004,0,Man_United,Burnley,0,0,0,1.4717007434944236,0.4817843866171004,0,0,0,0,0,90,0,1,-1,3
M0004,5,Man_United,Burnley,1,0,1,1.4717007434944236,0.4817843866171004,1,0,1,0,0,85,1,0,-1,3
M0004,10,Man_United,Burnley,1,0,1,1.4717007434944236,0.4817843866171004,1,0,1,0,0,80,1,0,-1,3
M0004,15,Man_United,Burnley,1,0,1,1.4717007434944236,0.4817843866171004,0,0,0,0,0,75,1,0,-1,3
M0004,20,Man_United,Burnley,1,0,1,1.4717007434944236,0.4817843866171004,0,0,0,0,0,70,1,0,-1,3
M0004,25,Man_United,Burnley,1,0,1,1.4717007434944236,0.4817843866171004,0,0,0,0,0,65,1,0,-1,3
M0004,30,Man_United,Burnley,1,0,1,1.4717007434944236,0.4817843866171004,0,0,0,0,0,60,1,0,-1,3
M0004,35,Man_United,Burnley,1,0,1,1.4717007434944236,0.4817843866171004,0,0,0,0,0,55,1,1,-1,3
M0004,40,Man_United,Burnley,1,0,1,1.4717007434944236,0.4817843866171004,0,0,0,0,0,50,1,1,-1,3
M0004,45,Man_United,Burnley,1,0,1,1.4717007434944236,0.4817843866171004,0,0,0,0,0,45,1,1,-1,3
M0004,50,Man_United,Burnley,1,1,0,1.4717007434944236,0.4817843866171004,0,1,-1,0,0,40,2,0,-1,3
M0004,55,Man_United,Burnley,1,1,0,1.4717007434944236,0.4817843866171004,0,1,-1,0,0,35,2,1,-1,3
M0004,60,Man_United,Burnley,1,1,0,1.4717007434944236,0.4817843866171004,0,0,0,0,0,30,2,1,-1,3
M0004,65,Man_United,Burnley,1,1,0,1.4717007434944236,0.4817843866171004,0,0,0,0,0,25,2,1,-1,3
M0004,70,Man_United,Burnley,1,2,-1,1.4717007434944236,0.4817843866171004,0,1,-1,0,0,20,3,0,-1,3
M0004,75,Man_United,Burnley,1,2,-1,1.4717007434944236,0.4817843866171004,0,1,-1,0,0,15,3,0,-1,3
M0004,80,Man_United,Burnley,1,2,-1,1.4717007434944236,0.4817843866171004,0,0,0,0,0,10,3,0,-1,3
M0004,85,Man_United,Burnley,1,2,-1,1.4717007434944236,0.4817843866171004,0,0,0,0,0,5,3,0,-1,3
M0005,0,Arsenal,Sheffield_United,0,0,0,1.973810408921933,0.31617100371747214,0,0,0,0,0,90,0,0,1,4
M0005,5,Arsenal,Sheffield_United,0,0,0,1.973810408921933,0.31617100371747214,0,0,0,0,0,85,0,1,1,4
M0005,10,Arsenal,Sheffield_United,0,0,0,1.973810408921933,0.31617100371747214,0,0,0,0,0,80,0,1,1,4
M0005,15,Arsenal,Sheffield_United,0,0,0,1.973810408921933,0.31617100371747214,0,0,0,0,0,75,0,1,1,4
M0005,20,Arsenal,Sheffield_United,0,1,-1,1.973810408921933,0.31617100371747214,0,1,-1,0,0,70,1,0,1,4
M0005,25,Arsenal,Sheffield_United,0,1,-1,1.973810408921933,0.31617100371747214,0,1,-1,0,0,65,1,1,1,4
M0005,30,Arsenal,Sheffield_United,0,1,-1,1.973810408921933,0.31617100371747214,0,0,0,0,0,60,1,1,1,4
M0005,35,Arsenal,Sheffield_United,0,1,-1,1.973810408921933,0.31617100371747214,0,0,0,0,0,55,1,1,1,4
M0005,40,Arsenal,Sheffield_United,1,1,0,1.973810408921933,0.31617100371747214,1,0,1,0,0,50,2,1,1,4
M0005,45,Arsenal,Sheffield_United,2,1,1,1.973810408921933,0.31617100371747214,2,0,2,0,0,45,3,0,1,4
M0005,50,Arsenal,Sheffield_United,2,1,1,1.973810408921933,0.31617100371747214,2,0,2,0,0,40,3,0,1,4
M0005,55,Arsenal,Sheffield_United,2,1,1,1.973810408921933,0.31617100371747214,0,0,0,0,0,35,3,0,1,4
M0005,60,Arsenal,Sheffield_United,2,1,1,1.973810408921933,0.31617100371747214,0,0,0,0,0,30,3,0,1,4
M0005,65,Arsenal,Sheffield_United,2,1,1,1.973810408921933,0.31617100371747214,0,0,0,0,0,25,3,0,1,4
M0005,70,Arsenal,Sheffield_United,2,1,1,1.973810408921933,0.31617100371747214,0,0,0,0,0,20,3,1,1,4
M0005,75,Arsenal,Sheffield_United,2,1,1,1.973810408921933,0.31617100371747214,0,0,0,0,0,15,3,1,1,4
M0005,80,Arsenal,Sheffield_United,2,1,1,1.973810408921933,0.31617100371747214,0,0,0,0,0,10,3,1,1,4
M0005,85,Arsenal,Sheffield_United,3,1,2,1.973810408921933,0.31617100371747214,1,0,1,0,0,5,4,0,1,4
M0006,0,Wolves,Liverpool,0,0,0,0.5194237918215613,1.4052044609665428,0,0,0,0,0,90,0,0,1,3
M0006,5,Wolves,Liverpool,0,0,0,0.5194237918215613,1.4052044609665428,0,0,0,0,0,85,0,1,1,3
M0006,10,Wolves,Liverpool,0,0,0,0.5194237918215613,1.4052044609665428,0,0,0,0,0,80,0,1,1,3
M0006,15,Wolves,Liverpool,0,0,0,0.5194237918215613,1.4052044609665428,0,0,0,0,0,75,0,1,1,3
M0006,20,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,1,-1,0,0,70,1,0,1,3
M0006,25,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,1,-1,0,0,65,1,0,1,3
M0006,30,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,0,0,0,0,60,1,0,1,3
M0006,35,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,0,0,0,0,55,1,0,1,3
M0006,40,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,0,0,0,0,50,1,0,1,3
M0006,45,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,0,0,0,0,45,1,0,1,3
M0006,50,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,0,0,0,0,40,1,0,1,3
M0006,55,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,0,0,0,0,35,1,0,1,3
M0006,60,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,0,0,0,0,30,1,0,1,3
M0006,65,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,0,0,0,0,25,1,0,1,3
M0006,70,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,0,0,0,0,20,1,1,1,3
M0006,75,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,0,0,0,0,15,1,1,1,3
M0006,80,Wolves,Liverpool,0,1,-1,0.5194237918215613,1.4052044609665428,0,0,0,0,0,10,1,1,1,3
M0006,85,Wolves,Liverpool,1,1,0,0.5194237918215613,1.4052044609665428,1,0,1,0,0,5,2,1,1,3
M0007,0,Man_City,Arsenal,0,0,0,1.0907899628252788,0.7628252788104091,0,0,0,0,0,90,0,1,0,2
M0007,5,Man_City,Arsenal,1,0,1,1.0907899628252788,0.7628252788104091,1,0,1,0,0,85,1,0,0,2
M0007,10,Man_City,Arsenal,1,0,1,1.0907899628252788,0.7628252788104091,1,0,1,0,0,80,1,0,0,2
M0007,15,Man_City,Arsenal,1,0,1,1.0907899628252788,0.7628252788104091,0,0,0,0,0,75,1,0,0,2
M0007,20,Man_City,Arsenal,1,0,1,1.0907899628252788,0.7628252788104091,0,0,0,0,0,70,1,1,0,2
M0007,25,Man_City,Arsenal,1,0,1,1.0907899628252788,0.7628252788104091,0,0,0,0,0,65,1,1,0,2
M0007,30,Man_City,Arsenal,1,0,1,1.0907899628252788,0.7628252788104091,0,0,0,0,0,60,1,1,0,2
M0007,35,Man_City,Arsenal,1,1,0,1.0907899628252788,0.7628252788104091,0,1,-1,0,0,55,2,0,0,2
M0007,40,Man_City,Arsenal,1,1,0,1.0907899628252788,0.7628252788104091,0,1,-1,0,0,50,2,0,0,2
M0007,45,Man_City,Arsenal,1,1,0,1.0907899628252788,0.7628252788104091,0,1,-1,0,0,45,2,0,0,2
M0007,50,Man_City,Arsenal,1,1,0,1.0907899628252788,0.7628252788104091,0,0,0,0,0,40,2,0,0,2
M0007,55,Man_City,Arsenal,1,1,0,1.0907899628252788,0.7628252788104091,0,0,0,0,0,35,2,0,0,2
M0007,60,Man_City,Arsenal,1,1,0,1.0907899628252788,0.7628252788104091,0,0,0,0,0,30,2,0,0,2
M0007,65,Man_City,Arsenal,1,1,0,1.0907899628252788,0.7628252788104091,0,0,0,0,0,25,2,0,0,2
M0007,70,Man_City,Arsenal,1,1,0,1.0907899628252788,0.7628252788104091,0,0,0,0,0,20,2,0,0,2
M0007,75,Man_City,Arsenal,1,1,0,1.0907899628252788,0.7628252788104091,0,0,0,0,0,15,2,0,0,2
M0007,80,Man_City,Arsenal,1,1,0,1.0907899628252788,0.7628252788104091,0,0,0,0,0,10,2,0,0,2
M0007,85,Man_City,Arsenal,1,1,0,1.0907899628252788,0.7628252788104091,0,0,0,0,0,5,2,0,0,2
M0008,0,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,90,0,0,1,1
M0008,5,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,85,0,0,1,1
M0008,10,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,80,0,0,1,1
M0008,15,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,75,0,0,1,1
M0008,20,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,70,0,0,1,1
M0008,25,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,65,0,0,1,1
M0008,30,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,60,0,0,1,1
M0008,35,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,55,0,0,1,1
M0008,40,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,50,0,0,1,1
M0008,45,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,45,0,0,1,1
M0008,50,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,40,0,0,1,1
M0008,55,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,35,0,0,1,1
M0008,60,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,30,0,1,1,1
M0008,65,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,25,0,1,1,1
M0008,70,Newcastle,Brighton,0,0,0,0.9695910780669145,0.7176579925650559,0,0,0,0,0,20,0,1,1,1
M0008,75,Newcastle,Brighton,1,0,1,0.9695910780669145,0.7176579925650559,1,0,1,0,0,15,1,0,1,1
M0008,80,Newcastle,Brighton,1,0,1,0.9695910780669145,0.7176579925650559,1,0,1,0,0,10,1,0,1,1
M0008,85,Newcastle,Brighton,1,0,1,0.9695910780669145,0.7176579925650559,0,0,0,0,0,5,1,0,1,1
M0009,0,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,90,0,0,0,0
M0009,5,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,85,0,0,0,0
M0009,10,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,80,0,0,0,0
M0009,15,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,75,0,0,0,0
M0009,20,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,70,0,0,0,0
M0009,25,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,65,0,0,0,0
M0009,30,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,60,0,0,0,0
M0009,35,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,55,0,0,0,0
M0009,40,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,50,0,0,0,0
M0009,45,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,45,0,0,0,0
M0009,50,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,40,0,0,0,0
M0009,55,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,35,0,0,0,0
M0009,60,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,30,0,0,0,0
M0009,65,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,25,0,0,0,0
M0009,70,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,20,0,0,0,0
M0009,75,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,15,0,0,0,0
M0009,80,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,10,0,0,0,0
M0009,85,Luton,Man_City,0,0,0,0.36936802973977706,1.6862453531598518,0,0,0,0,0,5,0,0,0,0
M0010,0,Burnley,Newcastle,0,0,0,0.5078810408921933,1.1944237918215614,0,0,0,0,0,90,0,0,1,5
M0010,5,Burnley,Newcastle,0,0,0,0.5078810408921933,1.1944237918215614,0,0,0,0,0,85,0,1,1,5
M0010,10,Burnley,Newcastle,0,0,0,0.5078810408921933,1.1944237918215614,0,0,0,0,0,80,0,1,1,5
M0010,15,Burnley,Newcastle,0,0,0,0.5078810408921933,1.1944237918215614,0,0,0,0,0,75,0,1,1,5
M0010,20,Burnley,Newcastle,1,0,1,0.5078810408921933,1.1944237918215614,1,0,1,0,0,70,1,0,1,5
M0010,25,Burnley,Newcastle,1,0,1,0.5078810408921933,1.1944237918215614,1,0,1,0,0,65,1,1,1,5
M0010,30,Burnley,Newcastle,1,0,1,0.5078810408921933,1.1944237918215614,0,0,0,0,0,60,1,1,1,5
M0010,35,Burnley,Newcastle,1,0,1,0.5078810408921933,1.1944237918215614,0,0,0,0,0,55,1,1,1,5
M0010,40,Burnley,Newcastle,1,1,0,0.5078810408921933,1.1944237918215614,0,1,-1,0,0,50,2,1,1,5
M0010,45,Burnley,Newcastle,1,1,0,0.5078810408921933,1.1944237918215614,0,1,-1,0,0,45,2,1,1,5
M0010,50,Burnley,Newcastle,1,1,0,0.5078810408921933,1.1944237918215614,0,0,0,0,0,40,2,1,1,5
M0010,55,Burnley,Newcastle,2,1,1,0.5078810408921933,1.1944237918215614,1,0,1,0,0,35,3,1,1,5
M0010,60,Burnley,Newcastle,2,2,0,0.5078810408921933,1.1944237918215614,1,1,0,0,0,30,4,1,1,5
M0010,65,Burnley,Newcastle,3,2,1,0.5078810408921933,1.1944237918215614,2,1,1,0,0,25,5,0,1,5
M0010,70,Burnley,Newcastle,3,2,1,0.5078810408921933,1.1944237918215614,1,1,0,0,0,20,5,0,1,5
M0010,75,Burnley,Newcastle,3,2,1,0.5078810408921933,1.1944237918215614,0,0,0,0,0,15,5,0,1,5
M0010,80,Burnley,Newcastle,3,2,1,0.5078810408921933,1.1944237918215614,0,0,0,0,0,10,5,0,1,5
M0010,85,Burnley,Newcastle,3,2,1,0.5078810408921933,1.1944237918215614,0,0,0,0,0,5,5,0,1,5
M0011,0,Burnley,Wolves,0,0,0,0.6463940520446096,0.8531598513011154,0,0,0,0,0,90,0,0,-1,2
M0011,5,Burnley,Wolves,0,0,0,0.6463940520446096,0.8531598513011154,0,0,0,0,0,85,0,0,-1,2
M0011,10,Burnley,Wolves,0,0,0,0.6463940520446096,0.8531598513011154,0,0,0,0,0,80,0,0,-1,2
M0011,15,Burnley,Wolves,0,0,0,0.6463940520446096,0.8531598513011154,0,0,0,0,0,75,0,0,-1,2
M0011,20,Burnley,Wolves,0,0,0,0.6463940520446096,0.8531598513011154,0,0,0,0,0,70,0,1,-1,2
M0011,25,Burnley,Wolves,0,0,0,0.6463940520446096,0.8531598513011154,0,0,0,0,0,65,0,1,-1,2
M0011,30,Burnley,Wolves,0,0,0,0.6463940520446096,0.8531598513011154,0,0,0,0,0,60,0,1,-1,2
M0011,35,Burnley,Wolves,0,1,-1,0.6463940520446096,0.8531598513011154,0,1,-1,0,0,55,1,0,-1,2
M0011,40,Burnley,Wolves,0,1,-1,0.6463940520446096,0.8531598513011154,0,1,-1,0,0,50,1,0,-1,2
M0011,45,Burnley,Wolves,0,1,-1,0.6463940520446096,0.8531598513011154,1,0,1,1,0,45,1,0,-1,2
M0011,50,Burnley,Wolves,0,1,-1,0.6463940520446096,0.8531598513011154,1,0,1,1,0,40,1,0,-1,2
M0011,55,Burnley,Wolves,0,1,-1,0.6463940520446096,0.8531598513011154,0,0,0,1,0,35,1,0,-1,2
M0011,60,Burnley,Wolves,0,1,-1,0.6463940520446096,0.8531598513011154,0,0,0,1,0,30,1,1,-1,2
M0011,65,Burnley,Wolves,0,1,-1,0.6463940520446096,0.8531598513011154,0,0,0,1,0,25,1,1,-1,2
M0011,70,Burnley,Wolves,0,1,-1,0.6463940520446096,0.8531598513011154,0,0,0,1,0,20,1,1,-1,2
M0011,75,Burnley,Wolves,0,2,-2,0.6463940520446096,0.8531598513011154,0,1,-1,1,0,15,2,0,-1,2
M0011,80,Burnley,Wolves,0,2,-2,0.6463940520446096,0.8531598513011154,0,1,-1,1,0,10,2,0,-1,2
M0011,85,Burnley,Wolves,0,2,-2,0.6463940520446096,0.8531598513011154,0,0,0,1,0,5,2,0,-1,2
M0012,0,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,1,0,1,0,0,90,1,0,1,1
M0012,5,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,1,0,1,0,0,85,1,0,1,1
M0012,10,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,1,0,1,0,0,80,1,0,1,1
M0012,15,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,75,1,0,1,1
M0012,20,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,70,1,0,1,1
M0012,25,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,65,1,0,1,1
M0012,30,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,60,1,0,1,1
M0012,35,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,55,1,0,1,1
M0012,40,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,50,1,0,1,1
M0012,45,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,45,1,0,1,1
M0012,50,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,40,1,0,1,1
M0012,55,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,35,1,0,1,1
M0012,60,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,30,1,0,1,1
M0012,65,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,25,1,0,1,1
M0012,70,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,20,1,0,1,1
M0012,75,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,15,1,0,1,1
M0012,80,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,10,1,0,1,1
M0012,85,Brighton,Everton,1,0,1,0.9753624535315986,0.542007434944238,0,0,0,0,0,5,1,0,1,1
M0013,0,Sheffield_United,Aston_Villa,0,0,0,0.5251951672862453,1.355018587360595,0,0,0,0,0,90,0,0,-1,1
M0013,5,Sheffield_United,Aston_Villa,0,0,0,0.5251951672862453,1.355018587360595,0,0,0,0,0,85,0,0,-1,1
M0013,10,Sheffield_United,Aston_Villa,0,0,0,0.5251951672862453,1.355018587360595,0,0,0,0,0,80,0,0,-1,1
M0013,15,Sheffield_United,Aston_Villa,0,0,0,0.5251951672862453,1.355018587360595,0,0,0,0,0,75,0,0,-1,1
M0013,20,Sheffield_United,Aston_Villa,0,0,0,0.5251951672862453,1.355018587360595,0,0,0,0,0,70,0,0,-1,1
M0013,25,Sheffield_United,Aston_Villa,0,0,0,0.5251951672862453,1.355018587360595,0,0,0,0,0,65,0,0,-1,1
M0013,30,Sheffield_United,Aston_Villa,0,0,0,0.5251951672862453,1.355018587360595,0,0,0,0,0,60,0,0,-1,1
M0013,35,Sheffield_United,Aston_Villa,0,0,0,0.5251951672862453,1.355018587360595,0,0,0,0,0,55,0,0,-1,1
